,Unnamed: 0,abv,ibu,id,name,style,brewery_id,ounces,rating
1873,1873,0.049,35.0,629,Harbinger,Saison / Farmhouse Ale,46,16.0,1.071487708703414
1874,1874,0.091,103.0,628,Resin,American Double / Imperial IPA,46,12.0,3.693261182946391
1875,1875,0.063,69.0,525,Diesel,American Stout,46,16.0,3.1519728105255314
1876,1876,0.06,48.0,512,Autumnation (2011-12) (2011),Pumpkin Ale,46,16.0,1.4321129071446599
1877,1877,0.054,42.0,425,The Crisp (2011),German Pilsener,46,16.0,0.6412837983939002
1878,1878,0.052,34.0,424,Sweet Action (2011),Cream Ale,46,16.0,0.4385221137125017
1879,1879,0.063,57.0,423,Righteous Ale (2011),Rye Beer,46,16.0,0.6686680546706958
1880,1880,0.064,62.0,422,Bengali Tiger (2011),American IPA,46,16.0,0.2949824626027503
1881,1881,0.045,,1942,Rudie Session IPA,American IPA,264,12.0,4.09194851149664
1882,1882,0.074,,1708,Taster's Choice,Doppelbock,264,12.0,3.1561992904240315
1883,1883,0.068,65.0,1521,Modus Hoperandi,American IPA,264,12.0,4.613293499497531
1884,1884,0.0579999999999999,15.0,1297,Estival Cream Stout,American Stout,264,12.0,3.122576948037559
1885,1885,0.0579999999999999,,1192,Vernal Minthe Stout,American Stout,264,12.0,0.8863657508189549
1886,1886,0.08,,1013,Hibernal Vinifera Stout,Foreign / Export Stout,264,12.0,2.289018125279249
1887,1887,,,774,Autumnal Molé Stout,American Stout,264,12.0,4.132612423247055
1888,1888,0.042,18.0,386,Mexican Logger,American Pale Lager,264,12.0,0.6938442141746215
1889,1889,0.053,,70,True Blonde Ale,American Blonde Ale,264,12.0,4.719320536187312
1890,1890,0.061,,69,Euphoria Pale Ale,American Pale Ale (APA),264,12.0,4.616555797217719
1891,1891,0.057,58.0,68,ESB Special Ale,Extra Special / Strong Bitter (ESB),264,12.0,2.9077520891935977
1892,1892,0.068,65.0,67,Modus Hoperandi,American IPA,264,12.0,1.0924494636488746
1893,1893,0.0579999999999999,39.0,1792,Iron Butt Red Ale,American Amber / Red Ale,313,12.0,1.494280414168026
1894,1894,0.071,92.0,1609,Initial Point India Pale Ale,American IPA,313,12.0,3.965876870615477
1895,1895,0.085,,2537,Monkey Dancing On A Razor Blade,Belgian IPA,64,24.0,3.498490772359512
1896,1896,0.0819999999999999,,2536,Tripel Deke,Tripel,64,24.0,1.9919379503048802
1897,1897,0.049,,30,Urban Wilderness Pale Ale,English Pale Ale,557,12.0,4.011055508399838
1898,1898,0.06,70.0,2305,Homefront IPA,American IPA,163,12.0,0.32277097950450695
1899,1899,0.055,16.0,1588,Sly Fox Christmas Ale 2013,Winter Warmer,371,12.0,1.8375965975890947
1900,1900,0.0559999999999999,25.0,1363,Grisette,Grisette,371,12.0,0.05992996036220055
1901,1901,0.062,,1211,360° India Pale Ale,American IPA,371,12.0,0.5910114315143339
1902,1902,0.049,18.0,1123,Helles Golden Lager,Munich Helles Lager,371,12.0,4.963561566714735
1903,1903,0.055,16.0,926,Sly Fox Christmas Ale 2012 (2012),Winter Warmer,371,12.0,3.3550757348230875
1904,1904,0.084,90.0,894,Odyssey Imperial IPA,American Double / Imperial IPA,371,12.0,1.7141390677564605
1905,1905,0.0579999999999999,25.0,166,Oktoberfest Lager,Märzen / Oktoberfest,371,12.0,2.2254158437532356
1906,1906,0.07,113.0,24,113 IPA,American IPA,371,12.0,0.6179337827393916
1907,1907,0.053,21.0,23,Dunkel Lager,Munich Dunkel Lager,371,12.0,4.965917114006921
1908,1908,0.0559999999999999,11.0,22,Royal Weisse Ale,Hefeweizen,371,12.0,4.278546370154373
1909,1909,0.049,44.0,21,Pikeland Pils,German Pilsener,371,12.0,0.47028869032346043
1910,1910,0.051,40.0,20,Phoenix Pale Ale,American Pale Ale (APA),371,12.0,4.818955188164821
1911,1911,0.07,88.0,2407,Rule G IPA,American IPA,115,12.0,2.220186601090802
1912,1912,0.0579999999999999,35.0,2406,Murphy's Law,American Amber / Red Ale,115,12.0,2.011400938425174
1913,1913,0.062,33.0,2405,Alter Ego ,Saison / Farmhouse Ale,115,12.0,1.2534107704568171
1914,1914,0.05,,2234,Monarch Pilsner,American Pilsner,191,12.0,2.260998855303174
1915,1915,0.06,55.0,1606,Snow King Pale Ale,American Pale Ale (APA),191,12.0,1.4073462112075663
1916,1916,0.054,36.0,617,Zonker Stout,Foreign / Export Stout,191,12.0,2.6157368014634086
1917,1917,0.05,22.0,407,OB-1 Organic Ale,English Brown Ale,191,12.0,3.8912969462824853
1918,1918,0.05,18.0,406,Snake River Lager,Vienna Lager,191,12.0,1.2921218679248936
1919,1919,0.052,32.0,402,Snake River Pale Ale,American Pale Ale (APA),191,12.0,2.2462459531226573
1920,1920,0.068,60.0,393,Pako’s EyePA,American IPA,191,12.0,3.3123091662445994
1921,1921,0.05,,1798,Thanksgiving Ale,Kölsch,309,12.0,1.7852055183016569
1922,1922,0.092,,1655,Double Dagger Imperial IPA,American Double / Imperial IPA,309,12.0,1.4004909531339205
1923,1923,0.063,100.0,1596,Dagger Falls IPA,American IPA,309,12.0,1.839941488613659
1924,1924,0.063,100.0,1595,Dagger Falls IPA,American IPA,309,12.0,0.24851116200826473
1925,1925,0.06,,1482,Socktoberfest,Märzen / Oktoberfest,309,16.0,4.910306478099348
1926,1926,0.079,,1447,Hopnoxious Imperial IPA,American Double / Imperial IPA,309,12.0,0.4169564173198498
1927,1927,0.099,,1425,Barrel Aged Seven Devils Imperial Stout,American Double / Imperial Stout,309,12.0,0.9599491473844879
1928,1928,0.055,,1424,Boise Co-Op Two Score Ale,Saison / Farmhouse Ale,309,16.0,4.705312969956423
1929,1929,0.05,,1298,Sockeye Belgian Style Summer Ale,Witbier,309,16.0,4.126887379938039
1930,1930,0.064,,1181,Sockeye Maibock,Maibock / Helles Bock,309,12.0,3.4282245197475696
1931,1931,0.099,100.0,1160,Old Devil's Tooth,American Barleywine,309,12.0,1.0627638745183376
1932,1932,0.043,,1152,Galena Golden,American Blonde Ale,309,12.0,0.43203914550699773
1933,1933,0.052,32.0,1151,Hell-Diver Pale Ale,American Pale Ale (APA),309,12.0,4.206022635299975
1934,1934,0.046,12.0,1150,Woolybugger Wheat,American Pale Wheat Ale,309,12.0,2.679426336975717
1935,1935,0.057,,1076,Power House Porter,American Porter,309,12.0,1.436963923159991
1936,1936,0.084,90.0,995,Winterfest,American Strong Ale,309,16.0,4.133464261407868
1937,1937,0.063,100.0,879,Dagger Falls IPA,American IPA,309,12.0,0.7353104199321492
1938,1938,0.07,18.0,1972,LuckenBock,Bock,257,16.0,3.3457070531716155
1939,1939,0.055,40.0,1971,Texas Pale Ale (TPA),American IPA,257,16.0,4.1769145531857905
1940,1940,0.08,,1970,6 String Saison,Saison / Farmhouse Ale,257,16.0,0.036053300312685055
1941,1941,0.05,22.0,1969,Kol' Beer,Kölsch,257,16.0,3.660368909703964
1942,1942,0.035,,2024,Montauk Light,Light Lager,249,12.0,0.8320797165275995
1943,1943,0.048,32.0,1283,Na Zdraví Pilsner,Czech Pilsener,436,16.0,3.1590985319614147
1944,1944,0.055,65.0,1282,Nice Rack IPA,American IPA,436,16.0,4.718830297198364
1945,1945,0.075,72.0,2362,2014 IPA Cicada Series,American IPA,133,16.0,4.801263985231583
1946,1946,0.077,65.0,2346,Sinister Minister Black IPA,American IPA,133,16.0,2.0830685821555273
1947,1947,0.053,45.0,2320,Jack the Sipper,Extra Special / Strong Bitter (ESB),133,12.0,1.459507244123139
1948,1948,0.0579999999999999,60.0,2297,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),133,12.0,0.01852065653673407
1949,1949,0.05,20.0,2296,Suzy B Dirty Blonde Ale,American Blonde Ale,133,12.0,3.7542476699682004
1950,1950,0.08,80.0,1745,Mississippi Fire Ant,American Amber / Red Ale,133,16.0,0.9215657743889055
1951,1951,0.0579999999999999,40.0,1120,Hipster Breakfast,Oatmeal Stout,133,16.0,3.482406703255736
1952,1952,0.05,20.0,1118,Suzy B Dirty Blonde Ale,American Blonde Ale,133,16.0,2.4007516425587667
1953,1953,0.0579999999999999,60.0,1117,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),133,16.0,3.6649255183544085
1954,1954,0.065,45.0,2387,Pine Belt Pale Ale,American Pale Ale (APA),118,12.0,2.8224251231031094
1955,1955,0.055,,2267,Walloon,Saison / Farmhouse Ale,118,12.0,3.590171424160911
1956,1956,0.069,23.0,1740,Le Mort Vivant,Bière de Garde,118,12.0,1.0785751211278005
1957,1957,0.085,110.0,1728,Red Cockaded Ale,American Double / Imperial IPA,118,12.0,2.8463895266524055
1958,1958,0.092,100.0,1497,Valkyrie Double IPA,American Double / Imperial IPA,118,12.0,2.306975444395724
1959,1959,0.085,110.0,1011,Red Cockaded Ale (2013),American Double / Imperial IPA,118,12.0,2.5328251984348293
1960,1960,0.072,40.0,1010,Old Potentate,Old Ale,118,12.0,3.397422699010262
1961,1961,0.05,20.0,856,Bombshell Blonde,American Blonde Ale,118,16.0,2.9259482699279324
1962,1962,0.099,100.0,853,PRO-AM (2012) (2012),American Double / Imperial IPA,118,12.0,3.8277596351993055
1963,1963,0.055,,691,Walloon (2014),Saison / Farmhouse Ale,118,12.0,1.6340682562173154
1964,1964,0.069,23.0,555,Le Mort Vivant (2011),Bière de Garde,118,12.0,4.4024396703244
1965,1965,0.083,50.0,46,Buried Hatchet Stout,Foreign / Export Stout,118,12.0,0.018612287222700696
1966,1966,0.065,45.0,45,Pine Belt Pale Ale,American Pale Ale (APA),118,16.0,0.6547287651616496
1967,1967,0.05,20.0,44,Bombshell Blonde,American Blonde Ale,118,12.0,4.926569544966749
1968,1968,0.047,35.0,2486,Baby Daddy Session IPA,American IPA,78,12.0,0.8290743207856521
1969,1969,,,763,Hopluia (2004),English India Pale Ale (IPA),508,16.0,0.9808232789128002
1970,1970,0.0579999999999999,,2271,Ball & Chain (2014),American Pale Ale (APA),175,16.0,2.2934002193982916
1971,1971,0.096,,2206,Bitter Biker Double IPA,American Double / Imperial IPA,175,16.0,1.5781093386722989
1972,1972,0.0819999999999999,,2136,God Damn Pigeon Porter,American Porter,175,16.0,4.622039092689509
1973,1973,0.079,,2135,Working for the Weekend,American Double / Imperial IPA,175,16.0,0.20517469107682984
1974,1974,0.06,,2134,Angry Adam,American Amber / Red Ale,175,16.0,0.8496403217137616
1975,1975,0.055,,2109,Freedom Fries,American Stout,175,16.0,1.0974511000632399
1976,1976,0.096,,1821,Bitter Biker Double IPA,American Double / Imperial IPA,175,12.0,3.7344561001205667
1977,1977,0.073,,1820,Ghost Bike Pale Ale,American Pale Ale (APA),175,16.0,0.6008209486265598
1978,1978,0.062,,1819,Spiteful IPA,American IPA,175,12.0,1.956468529080853
1979,1979,0.06,,1634,Alley Time,American Pale Ale (APA),175,12.0,3.511026315413358
1980,1980,0.0579999999999999,,1633,Fat Badger,Irish Red Ale,175,12.0,3.874666754486822
1981,1981,0.055,,1632,In the Weeds,American Pale Wheat Ale,175,12.0,4.430840838125089
1982,1982,0.05,22.0,855,Special Amber,Vienna Lager,498,12.0,1.4131430521395472
1983,1983,0.05,22.0,445,Special Amber,Vienna Lager,498,12.0,2.4934560641747345
1984,1984,0.0559999999999999,,1587,Seven Gates Pale Ale,American Pale Ale (APA),372,12.0,4.0772526525998
1985,1985,0.052,,2242,Gunga Din,Cider,186,16.0,0.000302240592324754
1986,1986,0.042,20.0,1544,Starr Pils,German Pilsener,383,12.0,4.9454571078908955
1987,1987,0.065,52.0,1205,Northern Lights India Pale Ale,American IPA,383,16.0,2.3859443818976924
1988,1988,0.048,12.0,369,Festie,Märzen / Oktoberfest,383,12.0,0.9402271022778907
1989,1989,0.065,52.0,368,Northern Lights India Pale Ale,American IPA,383,12.0,1.8205964299484112
1990,1990,0.065,65.0,2386,Third Eye Enlightened Pale Ale,American Pale Ale (APA),119,12.0,3.5603991839546216
1991,1991,0.049,17.0,92,Colorado Kölsch,Kölsch,119,12.0,2.1883237666905226
1992,1992,0.057,25.0,91,Steam Engine Lager,American Amber / Red Lager,119,12.0,1.8129016058172864
1993,1993,0.065,65.0,90,Third Eye Pale Ale,American IPA,119,12.0,3.7055667593134682
1994,1994,0.047,9.0,2366,Point Special (Current),American Adjunct Lager,131,12.0,4.389399841601734
1995,1995,0.047,9.0,2365,Point Special,American Adjunct Lager,131,12.0,3.482716194000381
1996,1996,0.054,33.0,2270,Point Cascade Pale Ale (2013),American Pale Ale (APA),131,12.0,1.1261511100665262
1997,1997,0.047,9.0,2228,Point Special,American Adjunct Lager,131,12.0,1.8639130909965607
1998,1998,0.052,9.0,2151,Onyx Black Ale,American Black Ale,131,12.0,0.8130738279241839
1999,1999,0.063,64.0,2150,Beyond The Pale IPA,American IPA,131,12.0,2.610512303009545
2000,2000,0.047,9.0,2122,Point Special (2013),American Adjunct Lager,131,12.0,0.5218737296518949
2001,2001,0.047,9.0,2121,Point Special (2012),American Adjunct Lager,131,12.0,2.494413752024699
2002,2002,0.047,9.0,2115,Point Special Lager,American Adjunct Lager,131,16.0,1.9480723936167865
2003,2003,0.062,,1450,St. Benedict's Winter Ale,Winter Warmer,131,12.0,2.1158367109350817
2004,2004,0.057,15.0,1357,Point Oktoberfest,Märzen / Oktoberfest,131,16.0,0.33129253161023164
2005,2005,0.052,7.0,1225,Point Nude Beach Summer Wheat,American Pale Wheat Ale,131,16.0,4.358878320263156
2006,2006,0.05,7.0,816,Point Nude Beach Summer Wheat,American Pale Wheat Ale,131,12.0,4.888078093337204
2007,2007,0.05,7.0,772,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,131,12.0,1.4240930602800423
2008,2008,0.035,,684,Drop Dead Blonde,American Blonde Ale,131,12.0,2.041109023036109
2009,2009,0.049,13.0,650,Three Kings Ale,Kölsch,131,12.0,4.2755984567309655
2010,2010,0.057,15.0,456,Point Oktoberfest,Märzen / Oktoberfest,131,12.0,2.017519828661976
2011,2011,0.054,32.0,357,2012 Black Ale,American Brown Ale,131,12.0,2.7469504549173833
2012,2012,0.05,7.0,141,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,131,12.0,3.5552809332681634
2013,2013,0.054,33.0,140,Point Cascade Pale Ale,American Pale Ale (APA),131,12.0,4.217351296812438
2014,2014,0.047,14.0,139,Point Amber Classic,American Amber / Red Lager,131,12.0,1.524200958586317
2015,2015,0.047,9.0,138,Point Special Lager,American Adjunct Lager,131,12.0,0.8070403913792606
2016,2016,0.051,31.0,953,Wisco Disco,American Amber / Red Ale,486,16.0,0.6546244791730493
2017,2017,0.05,,1983,Brontide,American Black Ale,255,12.0,3.823328110254198
2018,2018,0.05,,1631,Brontide,American Black Ale,255,12.0,0.9326429007966269
2019,2019,0.045,,1344,Classique,Saison / Farmhouse Ale,255,12.0,4.789787062502037
2020,2020,0.045,,922,Sunsplash Golden Ale (2004),American Blonde Ale,492,12.0,0.5626644984933071
2021,2021,0.051,25.0,1410,Sand Island Lighthouse,Kölsch,412,12.0,4.637152083703944
2022,2022,0.05,30.0,925,Lily Flagg Milk Stout,Milk / Sweet Stout,412,12.0,4.410336520622931
2023,2023,0.072,70.0,637,Monkeynaut IPA,American IPA,412,12.0,2.4194345262673727
2024,2024,0.05,,2369,Straub Beer (Current),American Adjunct Lager,129,12.0,2.254891492596747
2025,2025,0.0409999999999999,8.0,2233,American Lager,American Adjunct Lager,129,12.0,3.279617631163388
2026,2026,0.0409999999999999,8.0,2232,American Amber,American Amber / Red Lager,129,12.0,3.3363944599049966
2027,2027,0.032,13.0,2231,American Light,Light Lager,129,12.0,2.7620478259215293
2028,2028,0.053,49.0,2352,Extra Pale Ale,American Pale Ale (APA),138,12.0,2.660230001147818
2029,2029,0.053,40.0,2549,Make It So,Extra Special / Strong Bitter (ESB),58,12.0,0.9026630919160922
2030,2030,0.047,55.0,2473,Hopvale Organic Ale,American Pale Ale (APA),58,16.0,1.9504378301094805
2031,2031,0.083,100.0,2415,Unchained #18 Hop Silo,American Double / Imperial IPA,58,16.0,1.624291579318713
2032,2032,0.052,29.0,2605,Tip Off,Altbier,25,16.0,4.4659627051449915
2033,2033,0.054,,2215,Java Mac,Scottish Ale,25,16.0,1.26021620631853
2034,2034,0.054,23.0,2164,Cowbell,American Porter,25,16.0,3.983608706151399
2035,2035,0.0579999999999999,20.0,2085,Hop Up Offa That Brett (2014),Belgian Pale Ale,25,16.0,1.0279839757433056
2036,2036,0.083,23.0,2084,PV Muckle (2013),Scotch Ale / Wee Heavy,25,16.0,2.812865726356538
2037,2037,0.099,36.0,2083,Bourbon Barrel Batch 666: Sympathy for the Devil,Belgian Dark Ale,25,16.0,4.888520682105661
2038,2038,0.09,30.0,2082,Whip Fight,Scotch Ale / Wee Heavy,25,16.0,1.4952539777490448
2039,2039,0.053,23.0,2081,Port Barrel Wee Mac ,Scotch Ale / Wee Heavy,25,16.0,1.9229167653615242
2040,2040,0.064,75.0,2001,Fistful Of Hops Red,American IPA,25,16.0,3.221984128710843
2041,2041,0.063,75.0,2000,Fistful of Hops Orange,American IPA,25,16.0,2.6933243877926643
2042,2042,0.064,75.0,1999,Fistful Of Hops Blue,American IPA,25,16.0,1.1595414601020448
2043,2043,0.064,75.0,1996,Fistful of Hops Green,American IPA,25,16.0,3.5948933674733907
2044,2044,,,1948,30 Min Coma,Belgian IPA,25,16.0,2.2094473094743368
2045,2045,0.09,30.0,1656,Wee Muckle,Scotch Ale / Wee Heavy,25,16.0,0.030340968321271866
2046,2046,0.065,55.0,1599,Royal Brat,Extra Special / Strong Bitter (ESB),25,16.0,2.4762742961302213
2047,2047,0.075,77.0,1420,Grapefruit Jungle (GFJ),American IPA,25,16.0,2.921378133501756
2048,2048,0.0559999999999999,50.0,1389,Osiris Pale Ale,American Pale Ale (APA),25,16.0,3.869177645446633
2049,2049,0.099,75.0,1367,Bourbon Barrel Aged Timmie,Russian Imperial Stout,25,16.0,0.5302821990018541
2050,2050,0.063,23.0,1366,Stupid Sexy Flanders,Flanders Oud Bruin,25,16.0,1.696758492822148
2051,2051,,,1347,Bourbon Barrel Cowbell,American Porter,25,16.0,3.2721153631186506
2052,2052,0.054,,1314,Popcorn Pilsner,German Pilsener,25,16.0,1.6837407460958576
2053,2053,0.071,27.0,1128,Ring of Dingle,Irish Dry Stout,25,16.0,4.542029154186114
2054,2054,0.054,23.0,1127,Bourbon Barrel Wee Mac,Scottish Ale,25,16.0,0.2236297123591774
2055,2055,0.099,60.0,1049,Bourbon Barrel Johan,English Barleywine,25,16.0,2.1631829315272415
2056,2056,0.07,,934,The Deuce,American Brown Ale,25,16.0,2.3524677226849926
2057,2057,0.09,24.0,923,The Velvet Fog,Quadrupel (Quad),25,16.0,2.794714030642893
2058,2058,0.055,23.0,874,Sun King Oktoberfest,Märzen / Oktoberfest,25,16.0,1.5919820690359527
2059,2059,0.052,24.0,739,Indianapolis Indians Lager,Dortmunder / Export Lager,25,16.0,3.1773902518814183
2060,2060,0.052,24.0,698,Indians Victory Lager (2012),Dortmunder / Export Lager,25,16.0,4.424866391097575
2061,2061,0.08,,660,Chaka,Belgian Strong Pale Ale,25,16.0,0.35910176777693203
2062,2062,0.091,91.0,651,Isis,American Double / Imperial IPA,25,16.0,1.4116910090310135
2063,2063,0.09,30.0,584,Wee Muckle (2011),Scotch Ale / Wee Heavy,25,16.0,1.0020094962470787
2064,2064,0.075,77.0,532,Grapefruit Jungle (GFJ) (2011),American IPA,25,16.0,2.8646127187057013
2065,2065,0.055,23.0,526,Sun King Oktoberfest (2011),Märzen / Oktoberfest,25,16.0,4.065174204732914
2066,2066,0.099,60.0,394,Johan the Barleywine,English Barleywine,25,16.0,1.1117567782771243
2067,2067,0.054,23.0,213,Wee Mac Scottish-Style Ale,Scottish Ale,25,16.0,0.977847282004457
2068,2068,0.053,20.0,55,Sunlight Cream Ale,Cream Ale,25,16.0,0.7515570331680133
2069,2069,0.0559999999999999,50.0,54,Osiris Pale Ale (2010),American Pale Ale (APA),25,16.0,0.7210787261281881
2070,2070,0.045,,1207,Dam Lager,American Amber / Red Lager,455,12.0,2.3729758678715345
2071,2071,0.07,,1206,Red Clay IPA,American IPA,455,12.0,0.2562618010414952
2072,2072,0.072,,2543,Todd the Axe Man,American IPA,61,16.0,1.4662564972573238
2073,2073,0.057,,2409,Doomtree,Extra Special / Strong Bitter (ESB),61,16.0,3.2339687948622946
2074,2074,0.099,85.0,1739,BLAKKR,American Black Ale,61,16.0,1.161596620549708
2075,2075,0.073,69.0,1112,Overrated! West Coast Style IPA,American IPA,61,16.0,2.0314484391543464
2076,2076,0.075,90.0,329,WET,American IPA,61,16.0,4.477271271808607
2077,2077,0.04,37.0,19,Bitter Brewer,English Bitter,61,16.0,2.9562311635775504
2078,2078,0.055,34.0,18,SurlyFest,Rye Beer,61,16.0,0.5665755178448506
2079,2079,0.051,45.0,17,Coffee Bender,American Brown Ale,61,16.0,2.864311639313009
2080,2080,0.051,45.0,16,Bender,American Brown Ale,61,16.0,4.687963501330515
2081,2081,0.0969999999999999,120.0,15,Abrasive Ale,American Double / Imperial IPA,61,16.0,2.237432314968726
2082,2082,0.051,20.0,14,Hell,Keller Bier / Zwickel Bier,61,16.0,0.19286785315612343
2083,2083,0.067,33.0,13,CynicAle,Saison / Farmhouse Ale,61,16.0,3.877272027846061
2084,2084,0.062,99.0,12,Furious,American IPA,61,16.0,1.2409887144783227
2085,2085,0.073,50.0,1242,Big Nose,American IPA,447,12.0,0.5790027368371803
2086,2086,0.05,10.0,1241,Cotton Mouth,Witbier,447,12.0,4.442534525666442
2087,2087,0.0559999999999999,35.0,1240,Stump Knocker Pale Ale,American Pale Ale (APA),447,12.0,2.98695119241437
2088,2088,0.05,38.0,1239,Midnight Oil,Oatmeal Stout,447,12.0,1.388012013754059
2089,2089,0.059,18.0,1238,Wild Night,Cream Ale,447,12.0,4.270712665820168
2090,2090,0.045,,1554,Bermuda Triangle Ginger Beer,Herbed / Spiced Beer,381,12.0,3.5946843989387895
2091,2091,0.055,35.0,2568,Take Two Pils,German Pilsener,49,12.0,0.26417355998039016
2092,2092,0.057,,2551,Waterkeeper,Hefeweizen,49,12.0,3.288283421485181
2093,2093,0.064,,1710,SweetWater IPA,American IPA,49,12.0,0.051486142755849396
2094,2094,0.054,,1709,420 Extra Pale Ale,American Pale Ale (APA),49,12.0,1.2707720136677114
2095,2095,0.08,95.0,1229,Dodgy Knight Imperial IPA,American Double / Imperial IPA,449,12.0,1.6630169363738712
2096,2096,0.05,,1164,TailGate Saison,Saison / Farmhouse Ale,449,12.0,2.3107958695855944
2097,2097,0.05,44.0,663,TailGate IPA,American IPA,449,24.0,3.345920967717109
2098,2098,0.05,44.0,662,TailGate IPA,American IPA,449,12.0,2.723738682860764
2099,2099,0.049,28.0,623,TailGate Hefeweizen,Hefeweizen,449,24.0,0.0028312865276586274
2100,2100,0.05,19.0,622,Blacktop Blonde,American Blonde Ale,449,24.0,1.3336788347406592
2101,2101,0.05,19.0,362,Blacktop Blonde,American Blonde Ale,449,12.0,2.967391052688719
2102,2102,0.049,28.0,361,TailGate Hefeweizen,Hefeweizen,449,12.0,3.3873716563354166
2103,2103,0.085,34.0,2575,Wooden Rooster,Tripel,45,16.9,4.0875840404734625
2104,2104,0.048,20.0,2555,Ginger Peach Saison,Saison / Farmhouse Ale,45,16.0,3.891637132259641
2105,2105,0.062,35.0,1736,Zombie Monkie,American Porter,45,16.0,3.148672058799524
2106,2106,0.0559999999999999,20.0,1196,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,45,16.0,0.3968197565878939
2107,2107,0.05,20.0,1063,Vanilla Bean Buffalo Sweat,Oatmeal Stout,45,16.0,3.4671526055876836
2108,2108,0.068,110.0,1017,Ethos IPA,American IPA,45,16.0,0.3620683881803971
2109,2109,0.044,12.0,1009,Tallgrass Pub Ale,American Brown Ale,45,16.0,2.8414772233047274
2110,2110,0.072,93.0,912,Oasis,Extra Special / Strong Bitter (ESB),45,16.0,4.491327758836727
2111,2111,0.05,20.0,765,Buffalo Sweat,Milk / Sweet Stout,45,16.0,0.8325194207501541
2112,2112,0.05,20.0,676,Halcyon Unfiltered Wheat,American Pale Wheat Ale,45,16.0,2.5916358846000587
2113,2113,0.052,,595,8-Bit Pale Ale,American Pale Ale (APA),45,16.0,2.948713906955236
2114,2114,0.085,,537,Velvet Rooster,Tripel,45,16.0,3.076381487167805
2115,2115,0.05,20.0,412,Halcyon Unfiltered Wheat,American Pale Wheat Ale,45,12.0,0.22707953557644878
2116,2116,0.05,16.0,105,Köld Lager (2010),German Pilsener,45,16.0,0.3483439359919044
2117,2117,0.072,93.0,104,Oasis (2010),American Double / Imperial IPA,45,16.0,3.153904203915366
2118,2118,0.044,22.0,103,Tallgrass Ale,American Brown Ale,45,16.0,0.8968599682448475
2119,2119,0.05,20.0,102,Buffalo Sweat (2010),Milk / Sweet Stout,45,16.0,2.1513575764851733
2120,2120,0.063,60.0,101,Tallgrass IPA,American IPA,45,16.0,0.7739852223623678
2121,2121,0.068,,1433,Hat Trick Hop IPA,American IPA,409,16.0,4.587823812045867
2122,2122,0.0559999999999999,,1432,Yard Sale Amber Ale,American Amber / Red Ale,409,16.0,1.9675057892174153
2123,2123,0.055,,936,Loafin Bräu,Altbier,490,16.0,0.8355164915603902
2124,2124,0.07,80.0,544,Old Elephant Foot IPA,American IPA,490,16.0,3.195961286956533
2125,2125,0.065,35.0,2640,Peck's Porter,American Porter,7,16.0,1.9568429119197617
2126,2126,0.07,,2448,Reactor,American IPA,7,16.0,4.971327460460051
2127,2127,0.057,,2447,Mr. Orange,Witbier,7,16.0,3.2426098846220874
2128,2128,0.08,22.0,2601,Deduction,Dubbel,28,12.0,2.5336735062478146
2129,2129,0.057,,973,Face Down Brown Ale,American Brown Ale,480,12.0,4.539902373848364
2130,2130,0.064,,827,Tempter IPA,American IPA,480,12.0,0.9324127216334416
2131,2131,0.055,,589,Bridal Veil Rye Pale Ale,American Pale Ale (APA),480,12.0,4.569236787318982
2132,2132,0.048,,2155,Smittytown,Extra Special / Strong Bitter (ESB),210,12.0,2.744409952228122
2133,2133,0.04,,1982,Greenwood Beach,Fruit / Vegetable Beer,210,12.0,3.5911173612336498
2134,2134,0.066,,1939,Gatecrasher,English India Pale Ale (IPA),210,12.0,0.010551905675900142
2135,2135,0.047,42.0,1082,RecreationAle,American Pale Ale (APA),469,12.0,3.1172478642559436
2136,2136,0.055,35.0,2119,First Stand,Saison / Farmhouse Ale,215,12.0,1.9548058258752277
2137,2137,0.063,23.0,2118,Battle LIne,American Brown Ale,215,12.0,1.8604687092126708
2138,2138,0.0559999999999999,12.0,2117,Broken Bridge,Dunkelweizen,215,12.0,2.917772294298733
2139,2139,0.071,69.0,2116,Brutus,English India Pale Ale (IPA),215,12.0,0.3584164975796944
2140,2140,0.06,,1916,Petit Mutant,American Wild Ale,272,16.0,0.3979205677554376
2141,2141,0.096,,1915,The Crusher,American Double / Imperial IPA,272,16.0,3.020283771334131
2142,2142,0.08,,1914,Beelzebub,American Double / Imperial Stout,272,16.0,2.8119875717515774
2143,2143,0.07,,1810,Focal Banger,American IPA,272,16.0,2.3381428895901464
2144,2144,0.08,120.0,1111,Heady Topper,American Double / Imperial IPA,272,16.0,2.7961906394561167
2145,2145,0.08,120.0,379,Heady Topper,American Double / Imperial IPA,272,16.0,4.369185741361352
2146,2146,0.046,20.0,1200,Bomber Mountain Amber Ale (2013),American Amber / Red Ale,457,12.0,0.4667051150756629
2147,2147,0.07,75.0,1199,Indian Paintbrush IPA,American IPA,457,12.0,2.151319112844133
2148,2148,0.048,16.0,1198,Saddle Bronc Brown Ale (2013),English Brown Ale,457,12.0,2.6395263726537426
